State,State Abr.,County,City,ZipCode
Iowa,IA,Clinton,Charlotte,52731
Iowa,IA,Clinton,Camanche,52730
Iowa,IA,Clinton,Calamus,52729
Iowa,IA,Scott,Buffalo,52728
Iowa,IA,Clinton,Bryant,52727
Iowa,IA,Scott,Blue Grass,52726
Iowa,IA,Scott,Bettendorf,52722
Iowa,IA,Cedar,Bennett,52721
Iowa,IA,Muscatine,Atalissa,52720
Iowa,IA,Clinton,Andover,52701
Iowa,IA,Des Moines,Yarmouth,52660
Iowa,IA,Henry,Winfield,52659
Iowa,IA,Lee,Wever,52658
Iowa,IA,Lee,Saint Paul,52657
Iowa,IA,Lee,West Point,52656
Iowa,IA,Des Moines,West Burlington,52655
Iowa,IA,Henry,Wayland,52654
Iowa,IA,Louisa,Wapello,52653
Iowa,IA,Henry,Swedesburg,52652
Iowa,IA,Van Buren,Stockport,52651
Iowa,IA,Des Moines,Sperry,52650
Iowa,IA,Henry,Salem,52649
Iowa,IA,Lee,Pilot Grove,52648
Iowa,IA,Henry,Olds,52647
Iowa,IA,Louisa,Oakville,52646
Iowa,IA,Henry,New London,52645
Iowa,IA,Henry,Mount Union,52644
Iowa,IA,Henry,Rome,52642
Iowa,IA,Henry,Mount Pleasant,52641
Iowa,IA,Louisa,Morning Sun,52640
Iowa,IA,Lee,Montrose,52639
Iowa,IA,Des Moines,Middletown,52638
Iowa,IA,Des Moines,Mediapolis,52637
Iowa,IA,Jefferson,Lockridge,52635
Iowa,IA,Lee,Keokuk,52632
Iowa,IA,Lee,Houghton,52631
Iowa,IA,Henry,Hillsboro,52630
Iowa,IA,Lee,Fort Madison,52627
Iowa,IA,Van Buren,Farmington,52626
Iowa,IA,Lee,Donnellson,52625
Iowa,IA,Lee,Denmark,52624
Iowa,IA,Des Moines,Danville,52623
Iowa,IA,Washington,Crawfordsville,52621
Iowa,IA,Van Buren,Bonaparte,52620
Iowa,IA,Lee,Argyle,52619
Iowa,IA,Des Moines,Burlington,52601
Iowa,IA,Mahaska,University Park,52595
Iowa,IA,Appanoose,Unionville,52594
Iowa,IA,Appanoose,Udell,52593
Iowa,IA,Keokuk,Sigourney,52591
Iowa,IA,Wayne,Seymour,52590
Iowa,IA,Van Buren,Selma,52588
Iowa,IA,Mahaska,Rose Hill,52586
Iowa,IA,Keokuk,Richland,52585
Iowa,IA,Davis,Pulaski,52584
Iowa,IA,Wayne,Promise City,52583
Iowa,IA,Appanoose,Plano,52581
Iowa,IA,Jefferson,Packwood,52580
Iowa,IA,Mahaska,Oskaloosa,52577
Iowa,IA,Keokuk,Ollie,52576
Iowa,IA,Appanoose,Mystic,52574
Iowa,IA,Van Buren,Mount Sterling,52573
Iowa,IA,Appanoose,Moulton,52572
Iowa,IA,Appanoose,Moravia,52571
Iowa,IA,Van Buren,Milton,52570
Iowa,IA,Monroe,Melrose,52569
Iowa,IA,Keokuk,Martinsburg,52568
Iowa,IA,Jefferson,Libertyville,52567
Iowa,IA,Wapello,Kirkville,52566
Iowa,IA,Van Buren,Keosauqua,52565
Iowa,IA,Keokuk,Hedrick,52563
Iowa,IA,Keokuk,Hayesville,52562
Iowa,IA,Mahaska,Fremont,52561
Iowa,IA,Davis,Floris,52560
Iowa,IA,Jefferson,Fairfield,52557
Iowa,IA,Jefferson,Fairfield,52556
Iowa,IA,Appanoose,Exline,52555
Iowa,IA,Wapello,Eldon,52554
Iowa,IA,Wapello,Eddyville,52553
Iowa,IA,Davis,Drakesville,52552
Iowa,IA,Van Buren,Douds,52551
Iowa,IA,Keokuk,Delta,52550
Iowa,IA,Appanoose,Cincinnati,52549
Iowa,IA,Wapello,Chillicothe,52548
Iowa,IA,Appanoose,Centerville,52544
Iowa,IA,Mahaska,Cedar,52543
Iowa,IA,Van Buren,Cantril,52542
Iowa,IA,Washington,Brighton,52540
Iowa,IA,Davis,Bloomfield,52537
Iowa,IA,Wapello,Blakesburg,52536
Iowa,IA,Van Buren,Birmingham,52535
Iowa,IA,Mahaska,Beacon,52534
Iowa,IA,Jefferson,Batavia,52533
Iowa,IA,Monroe,Albia,52531
Iowa,IA,Wapello,Agency,52530
Iowa,IA,Wapello,Ottumwa,52501
Iowa,IA,Linn,Cedar Rapids,52499
Iowa,IA,Linn,Cedar Rapids,52498
Iowa,IA,Linn,Cedar Rapids,52497
Iowa,IA,Linn,Cedar Rapids,52411
Iowa,IA,Linn,Cedar Rapids,52410
Iowa,IA,Linn,Cedar Rapids,52409
Iowa,IA,Linn,Cedar Rapids,52408
Iowa,IA,Linn,Cedar Rapids,52407
Iowa,IA,Linn,Cedar Rapids,52406
Iowa,IA,Linn,Cedar Rapids,52405
Iowa,IA,Linn,Cedar Rapids,52404
Iowa,IA,Linn,Cedar Rapids,52403
Iowa,IA,Linn,Cedar Rapids,52402
Iowa,IA,Linn,Cedar Rapids,52401
Iowa,IA,Jones,Wyoming,52362
Iowa,IA,Iowa,Williamsburg,52361
Iowa,IA,Washington,West Chester,52359
Iowa,IA,Cedar,West Branch,52358
Iowa,IA,Washington,Wellman,52356
Iowa,IA,Keokuk,Webster,52355
Iowa,IA,Benton,Watkins,52354
Iowa,IA,Washington,Washington,52353
Iowa,IA,Linn,Walker,52352
Iowa,IA,Benton,Walford,52351
Iowa,IA,Benton,Vinton,52349
Iowa,IA,Tama,Vining,52348
Iowa,IA,Iowa,Victor,52347
Iowa,IA,Benton,Van Horne,52346
Iowa,IA,Benton,Urbana,52345
Iowa,IA,Linn,Troy Mills,52344
Iowa,IA,Tama,Toledo,52342
Iowa,IA,Linn,Toddville,52341
Iowa,IA,Johnson,Tiffin,52340
Iowa,IA,Tama,Tama,52339
Iowa,IA,Johnson,Swisher,52338
Iowa,IA,Cedar,Stanwood,52337
Iowa,IA,Linn,Springville,52336
Iowa,IA,Keokuk,South English,52335
Iowa,IA,Iowa,South Amana,52334
Iowa,IA,Johnson,Solon,52333
Iowa,IA,Benton,Shellsburg,52332
Iowa,IA,Delaware,Ryan,52330
Iowa,IA,Buchanan,Rowley,52329
Iowa,IA,Linn,Robins,52328
Iowa,IA,Washington,Riverside,52327
Iowa,IA,Buchanan,Quasqueton,52326
Iowa,IA,Iowa,Parnell,52325
Iowa,IA,Linn,Palo,52324
Iowa,IA,Jones,Oxford Junction,52323
Iowa,IA,Johnson,Oxford,52322
Iowa,IA,Jones,Onslow,52321
Iowa,IA,Jones,Olin,52320
Iowa,IA,Benton,Norway,52318
Iowa,IA,Johnson,North Liberty,52317
Iowa,IA,Iowa,North English,52316
Iowa,IA,Benton,Newhall,52315
Iowa,IA,Linn,Mount Vernon,52314
Iowa,IA,Benton,Mount Auburn,52313
Iowa,IA,Jones,Morley,52312
Iowa,IA,Jones,Monticello,52310
Iowa,IA,Jackson,Monmouth,52309
Iowa,IA,Iowa,Millersburg,52308
Iowa,IA,Iowa,Middle Amana,52307
Iowa,IA,Cedar,Mechanicsville,52306
Iowa,IA,Jones,Martelle,52305
Iowa,IA,Linn,Marion,52302
Iowa,IA,Iowa,Marengo,52301
Iowa,IA,Benton,Luzerne,52257
Iowa,IA,Cedar,Lowden,52255
Iowa,IA,Clinton,Lost Nation,52254
Iowa,IA,Linn,Lisbon,52253
Iowa,IA,Jones,Langworthy,52252
Iowa,IA,Iowa,Ladora,52251
Iowa,IA,Benton,Keystone,52249
Iowa,IA,Keokuk,Keota,52248
Iowa,IA,Washington,Kalona,52247
Iowa,IA,Johnson,Iowa City,52246
Iowa,IA,Johnson,Iowa City,52245
Iowa,IA,Johnson,Iowa City,52244
Iowa,IA,Johnson,Iowa City,52243
Iowa,IA,Johnson,Iowa City,52242
Iowa,IA,Johnson,Coralville,52241
Iowa,IA,Johnson,Iowa City,52240
Iowa,IA,Delaware,Hopkinton,52237
Iowa,IA,Iowa,Homestead,52236
Iowa,IA,Johnson,Hills,52235
Iowa,IA,Linn,Hiawatha,52233
Iowa,IA,Poweshiek,Hartwick,52232
Iowa,IA,Keokuk,Harper,52231
Iowa,IA,Benton,Garrison,52229
Iowa,IA,Linn,Fairfax,52228
Iowa,IA,Linn,Ely,52227
Iowa,IA,Tama,Elberon,52225
Iowa,IA,Tama,Dysart,52224
Iowa,IA,Delaware,Delhi,52223
Iowa,IA,Poweshiek,Deep River,52222
Iowa,IA,Poweshiek,Guernsey,52221
Iowa,IA,Iowa,Conroy,52220
Iowa,IA,Linn,Prairieburg,52219
Iowa,IA,Linn,Coggon,52218
Iowa,IA,Tama,Clutier,52217
Iowa,IA,Cedar,Clarence,52216
Iowa,IA,Tama,Chelsea,52215
Iowa,IA,Linn,Central City,52214
Iowa,IA,Linn,Center Point,52213
Iowa,IA,Jones,Center Junction,52212
Iowa,IA,Poweshiek,Brooklyn,52211
Iowa,IA,Buchanan,Brandon,52210
Iowa,IA,Benton,Blairstown,52209
Iowa,IA,Benton,Belle Plaine,52208
Iowa,IA,Jackson,Baldwin,52207
Iowa,IA,Benton,Atkins,52206
Iowa,IA,Jones,Anamosa,52205
Iowa,IA,Iowa,Amana,52204
Iowa,IA,Iowa,Amana,52203
Iowa,IA,Linn,Alburnett,52202
Iowa,IA,Washington,Ainsworth,52201
Iowa,IA,Fayette,West Union,52175
Iowa,IA,Allamakee,Waukon,52172
Iowa,IA,Fayette,Waucoma,52171
Iowa,IA,Allamakee,Waterville,52170
Iowa,IA,Fayette,Wadena,52169
Iowa,IA,Winneshiek,Spillville,52168
Iowa,IA,Fayette,Saint Lucas,52166
Iowa,IA,Winneshiek,Ridgeway,52165
Iowa,IA,Fayette,Randalia,52164
Iowa,IA,Howard,Protivin,52163
Iowa,IA,Allamakee,Postville,52162
Iowa,IA,Winneshiek,Ossian,52161
Iowa,IA,Allamakee,New Albin,52160
Iowa,IA,Clayton,Monona,52159
Iowa,IA,Clayton,Marquette,52158
Iowa,IA,Clayton,Mc Gregor,52157
Iowa,IA,Clayton,Luana,52156
Iowa,IA,Howard,Lime Springs,52155
Iowa,IA,Chickasaw,Lawler,52154
Iowa,IA,Allamakee,Lansing,52151
Iowa,IA,Winneshiek,Highlandville,52149
Iowa,IA,Fayette,Hawkeye,52147
Iowa,IA,Allamakee,Harpers Ferry,52146
Iowa,IA,Winneshiek,Fort Atkinson,52144
Iowa,IA,Fayette,Fayette,52142
Iowa,IA,Fayette,Elgin,52141
Iowa,IA,Allamakee,Dorchester,52140
Iowa,IA,Howard,Cresco,52136
Iowa,IA,Fayette,Clermont,52135
Iowa,IA,Howard,Chester,52134
Iowa,IA,Winneshiek,Castalia,52133
Iowa,IA,Winneshiek,Calmar,52132
Iowa,IA,Winneshiek,Decorah,52101
Iowa,IA,Dubuque,Dubuque,52099
Iowa,IA,Dubuque,Zwingle,52079
Iowa,IA,Dubuque,Worthington,52078
Iowa,IA,Clayton,Volga,52077
Iowa,IA,Clayton,Strawberry Point,52076
Iowa,IA,Jackson,Springbrook,52075
Iowa,IA,Jackson,Spragueville,52074
Iowa,IA,Dubuque,Sherrill,52073
Iowa,IA,Clayton,Saint Olaf,52072
Iowa,IA,Jackson,Saint Donatus,52071
Iowa,IA,Jackson,Sabula,52070
Iowa,IA,Jackson,Preston,52069
Iowa,IA,Dubuque,Peosta,52068
Iowa,IA,Clayton,North Buena Vista,52066
Iowa,IA,Dubuque,New Vienna,52065
Iowa,IA,Jackson,Miles,52064
Iowa,IA,Jackson,Maquoketa,52060
Iowa,IA,Delaware,Manchester,52057
Iowa,IA,Dubuque,Luxemburg,52056
Iowa,IA,Jackson,La Motte,52054
Iowa,IA,Dubuque,Holy Cross,52053
Iowa,IA,Clayton,Guttenberg,52052
Iowa,IA,Delaware,Greeley,52050
Iowa,IA,Clayton,Garnavillo,52049
Iowa,IA,Clayton,Garber,52048
Iowa,IA,Clayton,Farmersburg,52047
Iowa,IA,Dubuque,Farley,52046
Iowa,IA,Dubuque,Epworth,52045
Iowa,IA,Clayton,Elkport,52044
Iowa,IA,Clayton,Elkader,52043
Iowa,IA,Clayton,Edgewood,52042
Iowa,IA,Delaware,Earlville,52041
Iowa,IA,Dubuque,Dyersville,52040
Iowa,IA,Dubuque,Durango,52039
Iowa,IA,Delaware,Dundee,52038
Iowa,IA,Clinton,Delmar,52037
Iowa,IA,Delaware,Delaware,52036
Iowa,IA,Delaware,Colesburg,52035
Iowa,IA,Dubuque,Cascade,52033
Iowa,IA,Dubuque,Bernard,52032
Iowa,IA,Jackson,Bellevue,52031
Iowa,IA,Jackson,Andrew,52030
Iowa,IA,Dubuque,Dubuque,52004
Iowa,IA,Dubuque,Dubuque,52003
Iowa,IA,Dubuque,Dubuque,52002
Iowa,IA,Dubuque,Dubuque,52001
Iowa,IA,Page,Yorktown,51656
Iowa,IA,Fremont,Thurman,51654
Iowa,IA,Fremont,Tabor,51653
Iowa,IA,Fremont,Sidney,51652
Iowa,IA,Page,Shambaugh,51651
Iowa,IA,Fremont,Riverton,51650
Iowa,IA,Fremont,Randolph,51649
Iowa,IA,Fremont,Percival,51648
Iowa,IA,Page,Northboro,51647
Iowa,IA,Taylor,New Market,51646
Iowa,IA,Fremont,Imogene,51645
Iowa,IA,Fremont,Hamburg,51640
Iowa,IA,Fremont,Farragut,51639
Iowa,IA,Page,Essex,51638
Iowa,IA,Page,College Springs,51637
Iowa,IA,Page,Coin,51636
Iowa,IA,Page,Clarinda,51632
Iowa,IA,Page,Braddyville,51631
Iowa,IA,Page,Blanchard,51630
Iowa,IA,Page,Shenandoah,51603
Iowa,IA,Page,Shenandoah,51602
Iowa,IA,Page,Shenandoah,51601
Iowa,IA,Shelby,Harlan,51593
Iowa,IA,Montgomery,Red Oak,51591
Iowa,IA,Harrison,Woodbine,51579
Iowa,IA,Shelby,Westphalia,51578
Iowa,IA,Pottawattamie,Walnut,51577
Iowa,IA,Pottawattamie,Underwood,51576
Iowa,IA,Pottawattamie,Treynor,51575
Iowa,IA,Montgomery,Stanton,51573
Iowa,IA,Monona,Soldier,51572
Iowa,IA,Mills,Silver City,51571
Iowa,IA,Shelby,Shelby,51570
Iowa,IA,Montgomery,Red Oak,51566
Iowa,IA,Shelby,Portsmouth,51565
Iowa,IA,Harrison,Pisgah,51564
Iowa,IA,Harrison,Persia,51563
Iowa,IA,Shelby,Panama,51562
Iowa,IA,Mills,Pacific Junction,51561
Iowa,IA,Pottawattamie,Oakland,51560
Iowa,IA,Pottawattamie,Neola,51559
Iowa,IA,Monona,Moorhead,51558
Iowa,IA,Harrison,Mondamin,51557
Iowa,IA,Harrison,Modale,51556
Iowa,IA,Harrison,Missouri Valley,51555
Iowa,IA,Mills,Mineola,51554
Iowa,IA,Pottawattamie,Minden,51553
Iowa,IA,Cass,Marne,51552
Iowa,IA,Mills,Malvern,51551
Iowa,IA,Harrison,Magnolia,51550
Iowa,IA,Pottawattamie,Macedonia,51549
Iowa,IA,Pottawattamie,Mc Clelland,51548
Iowa,IA,Harrison,Logan,51546
Iowa,IA,Harrison,Little Sioux,51545
Iowa,IA,Cass,Lewis,51544
Iowa,IA,Audubon,Kimballton,51543
Iowa,IA,Pottawattamie,Honey Creek,51542
Iowa,IA,Mills,Henderson,51541
Iowa,IA,Mills,Hastings,51540
Iowa,IA,Shelby,Harlan,51537
Iowa,IA,Pottawattamie,Hancock,51536
Iowa,IA,Cass,Griswold,51535
Iowa,IA,Mills,Glenwood,51534
Iowa,IA,Mills,Emerson,51533
Iowa,IA,Montgomery,Elliott,51532
Iowa,IA,Shelby,Elk Horn,51531
Iowa,IA,Shelby,Earling,51530
Iowa,IA,Harrison,Dunlap,51529
Iowa,IA,Crawford,Dow City,51528
Iowa,IA,Shelby,Defiance,51527
Iowa,IA,Pottawattamie,Crescent,51526
Iowa,IA,Pottawattamie,Carson,51525
Iowa,IA,Monona,Blencoe,51523
Iowa,IA,Pottawattamie,Avoca,51521
Iowa,IA,Crawford,Arion,51520
Iowa,IA,Pottawattamie,Carter Lake,51510
Iowa,IA,Pottawattamie,Council Bluffs,51503
Iowa,IA,Pottawattamie,Council Bluffs,51502
Iowa,IA,Pottawattamie,Council Bluffs,51501
Iowa,IA,Crawford,Westside,51467
Iowa,IA,Sac,Wall Lake,51466
Iowa,IA,Crawford,Vail,51465
Iowa,IA,Carroll,Templeton,51463
Iowa,IA,Greene,Scranton,51462
Iowa,IA,Crawford,Schleswig,51461
Iowa,IA,Crawford,Ricketts,51460
Iowa,IA,Carroll,Ralston,51459
Iowa,IA,Sac,Odebolt,51458
Iowa,IA,Carroll,Manning,51455
Iowa,IA,Crawford,Manilla,51454
Iowa,IA,Calhoun,Lohrville,51453
Iowa,IA,Carroll,Lidderdale,51452
Iowa,IA,Carroll,Lanesboro,51451
Iowa,IA,Sac,Lake View,51450
Iowa,IA,Calhoun,Lake City,51449
Iowa,IA,Crawford,Kiron,51448
Iowa,IA,Shelby,Kirkman,51447
Iowa,IA,Shelby,Irwin,51446
Iowa,IA,Ida,Ida Grove,51445
Iowa,IA,Carroll,Halbur,51444
Iowa,IA,Carroll,Glidden,51443
Iowa,IA,Crawford,Denison,51442
Iowa,IA,Crawford,Deloit,51441
Iowa,IA,Carroll,Dedham,51440
Iowa,IA,Crawford,Charter Oak,51439
Iowa,IA,Carroll,Breda,51436
Iowa,IA,Sac,Auburn,51433
Iowa,IA,Crawford,Aspinwall,51432
Iowa,IA,Ida,Arthur,51431
Iowa,IA,Carroll,Arcadia,51430
Iowa,IA,Carroll,Carroll,51401
Iowa,IA,Clay,Webb,51366
Iowa,IA,Emmet,Wallingford,51365
Iowa,IA,Dickinson,Terril,51364
Iowa,IA,Dickinson,Superior,51363
Iowa,IA,Dickinson,Spirit Lake,51360
Iowa,IA,Palo Alto,Ruthven,51358
Iowa,IA,Clay,Royal,51357
Iowa,IA,Dickinson,Okoboji,51355
Iowa,IA,Osceola,Ocheyedan,51354
Iowa,IA,Dickinson,Milford,51351
Iowa,IA,Osceola,Melvin,51350
Iowa,IA,Dickinson,Lake Park,51347
Iowa,IA,Obrien,Hartley,51346
Iowa,IA,Osceola,Harris,51345
Iowa,IA,Clay,Greenville,51343
Iowa,IA,Palo Alto,Graettinger,51342
Iowa,IA,Clay,Gillett Grove,51341
Iowa,IA,Clay,Fostoria,51340
Iowa,IA,Clay,Everly,51338
Iowa,IA,Emmet,Estherville,51334
Iowa,IA,Clay,Dickens,51333
Iowa,IA,Dickinson,Arnolds Park,51331
Iowa,IA,Clay,Spencer,51301
Iowa,IA,Sioux,Sioux Center,51250
Iowa,IA,Osceola,Sibley,51249
Iowa,IA,Obrien,Sanborn,51248
Iowa,IA,Sioux,Rock Valley,51247
Iowa,IA,Lyon,Rock Rapids,51246
Iowa,IA,Obrien,Primghar,51245
Iowa,IA,Sioux,Matlock,51244
Iowa,IA,Lyon,Little Rock,51243
Iowa,IA,Lyon,Lester,51242
Iowa,IA,Lyon,Larchwood,51241
Iowa,IA,Lyon,Inwood,51240
Iowa,IA,Sioux,Hull,51239
Iowa,IA,Sioux,Hospers,51238
Iowa,IA,Lyon,George,51237
Iowa,IA,Lyon,Doon,51235
Iowa,IA,Sioux,Boyden,51234
Iowa,IA,Osceola,Ashton,51232
Iowa,IA,Obrien,Archer,51231
Iowa,IA,Lyon,Alvord,51230
Iowa,IA,Obrien,Sheldon,51201
Iowa,IA,Woodbury,Sioux City,51111
Iowa,IA,Woodbury,Sioux City,51109
Iowa,IA,Woodbury,Sioux City,51108
Iowa,IA,Woodbury,Sioux City,51106
Iowa,IA,Woodbury,Sioux City,51105
Iowa,IA,Woodbury,Sioux City,51104
Iowa,IA,Woodbury,Sioux City,51103
Iowa,IA,Woodbury,Sioux City,51102
Iowa,IA,Woodbury,Sioux City,51101
Iowa,IA,Monona,Whiting,51063
Iowa,IA,Plymouth,Westfield,51062
Iowa,IA,Cherokee,Washta,51061
Iowa,IA,Monona,Ute,51060
Iowa,IA,Obrien,Sutherland,51058
Iowa,IA,Woodbury,Smithland,51056
Iowa,IA,Woodbury,Sloan,51055
Iowa,IA,Woodbury,Sergeant Bluff,51054
Iowa,IA,Sac,Schaller,51053
Iowa,IA,Woodbury,Salix,51052
Iowa,IA,Monona,Rodney,51051
Iowa,IA,Plymouth,Remsen,51050
Iowa,IA,Cherokee,Quimby,51049
Iowa,IA,Woodbury,Pierson,51048
Iowa,IA,Clay,Peterson,51047
Iowa,IA,Obrien,Paullina,51046
Iowa,IA,Plymouth,Oyens,51045
Iowa,IA,Woodbury,Oto,51044
Iowa,IA,Sioux,Orange City,51041
Iowa,IA,Monona,Onawa,51040
Iowa,IA,Woodbury,Moville,51039
Iowa,IA,Plymouth,Merrill,51038
Iowa,IA,Cherokee,Meriden,51037
Iowa,IA,Sioux,Maurice,51036
Iowa,IA,Cherokee,Marcus,51035
Iowa,IA,Monona,Mapleton,51034
Iowa,IA,Buena Vista,Linn Grove,51033
Iowa,IA,Plymouth,Le Mars,51031
Iowa,IA,Woodbury,Lawton,51030
Iowa,IA,Cherokee,Larrabee,51029
Iowa,IA,Plymouth,Kingsley,51028
Iowa,IA,Sioux,Ireton,51027
Iowa,IA,Woodbury,Hornick,51026
Iowa,IA,Ida,Holstein,51025
Iowa,IA,Plymouth,Hinton,51024
Iowa,IA,Sioux,Hawarden,51023
Iowa,IA,Sioux,Granville,51022
Iowa,IA,Ida,Galva,51020
Iowa,IA,Woodbury,Danbury,51019
Iowa,IA,Woodbury,Cushing,51018
Iowa,IA,Woodbury,Correctionville,51016
Iowa,IA,Woodbury,Climbing Hill,51015
Iowa,IA,Cherokee,Cleghorn,51014
Iowa,IA,Cherokee,Cherokee,51012
Iowa,IA,Sioux,Chatsworth,51011
Iowa,IA,Monona,Castana,51010
Iowa,IA,Obrien,Calumet,51009
Iowa,IA,Plymouth,Brunsville,51008
Iowa,IA,Woodbury,Bronson,51007
Iowa,IA,Ida,Battle Creek,51006
Iowa,IA,Cherokee,Aurelia,51005
Iowa,IA,Woodbury,Anthon,51004
Iowa,IA,Sioux,Alton,51003
Iowa,IA,Buena Vista,Alta,51002
Iowa,IA,Plymouth,Akron,51001
Iowa,IA,Polk,Des Moines,50983
Iowa,IA,Polk,Des Moines,50982
Iowa,IA,Polk,Des Moines,50981
Iowa,IA,Polk,Des Moines,50980
Iowa,IA,Polk,Des Moines,50950
Iowa,IA,Polk,Des Moines,50947
Iowa,IA,Polk,Des Moines,50940
Iowa,IA,Polk,Des Moines,50936
Iowa,IA,Montgomery,Villisca,50864
Iowa,IA,Ringgold,Tingley,50863
Iowa,IA,Taylor,Sharpsburg,50862
Iowa,IA,Union,Shannon City,50861
Iowa,IA,Ringgold,Redding,50860
Iowa,IA,Adams,Prescott,50859
Iowa,IA,Adair,Orient,50858
Iowa,IA,Adams,Nodaway,50857
Iowa,IA,Ringgold,Mount Ayr,50854
Iowa,IA,Cass,Massena,50853
Iowa,IA,Taylor,Lenox,50851
Iowa,IA,Adair,Greenfield,50849
Iowa,IA,Taylor,Gravity,50848
Iowa,IA,Montgomery,Grant,50847
Iowa,IA,Adair,Fontanelle,50846
Iowa,IA,Ringgold,Diagonal,50845
Iowa,IA,Cass,Cumberland,50843
Iowa,IA,Union,Cromwell,50842
Iowa,IA,Adams,Corning,50841
Iowa,IA,Taylor,Clearfield,50840
Iowa,IA,Adams,Carbon,50839
Iowa,IA,Adair,Bridgewater,50837
Iowa,IA,Taylor,Blockton,50836
Iowa,IA,Ringgold,Benton,50835
Iowa,IA,Taylor,Bedford,50833
Iowa,IA,Union,Arispe,50831
Iowa,IA,Union,Afton,50830
Iowa,IA,Union,Creston,50801
Iowa,IA,Black Hawk,Evansdale,50707
Iowa,IA,Black Hawk,Waterloo,50704
Iowa,IA,Black Hawk,Waterloo,50703
Iowa,IA,Black Hawk,Waterloo,50702
Iowa,IA,Black Hawk,Waterloo,50701
Iowa,IA,Buchanan,Winthrop,50682
Iowa,IA,Fayette,Westgate,50681
Iowa,IA,Grundy,Wellsburg,50680
Iowa,IA,Bremer,Waverly,50677
Iowa,IA,Bremer,Tripoli,50676
Iowa,IA,Tama,Traer,50675
Iowa,IA,Bremer,Sumner,50674
Iowa,IA,Grundy,Stout,50673
Iowa,IA,Hardin,Steamboat Rock,50672
Iowa,IA,Buchanan,Stanley,50671
Iowa,IA,Butler,Shell Rock,50670
Iowa,IA,Grundy,Reinbeck,50669
Iowa,IA,Bremer,Readlyn,50668
Iowa,IA,Black Hawk,Raymond,50667
Iowa,IA,Bremer,Plainfield,50666
Iowa,IA,Butler,Parkersburg,50665
Iowa,IA,Fayette,Oran,50664
Iowa,IA,Fayette,Oelwein,50662
Iowa,IA,Chickasaw,North Washington,50661
Iowa,IA,Butler,New Hartford,50660
Iowa,IA,Chickasaw,New Hampton,50659
Iowa,IA,Chickasaw,Nashua,50658
Iowa,IA,Grundy,Morrison,50657
Iowa,IA,Fayette,Maynard,50655
Iowa,IA,Delaware,Masonville,50654
Iowa,IA,Floyd,Marble Rock,50653
Iowa,IA,Tama,Lincoln,50652
Iowa,IA,Black Hawk,La Porte City,50651
Iowa,IA,Buchanan,Lamont,50650
Iowa,IA,Butler,Kesley,50649
Iowa,IA,Buchanan,Jesup,50648
Iowa,IA,Bremer,Janesville,50647
Iowa,IA,Chickasaw,Ionia,50645
Iowa,IA,Buchanan,Independence,50644
Iowa,IA,Black Hawk,Hudson,50643
Iowa,IA,Grundy,Holland,50642
Iowa,IA,Buchanan,Hazleton,50641
Iowa,IA,Grundy,Grundy Center,50638
Iowa,IA,Butler,Greene,50636
Iowa,IA,Tama,Gladbrook,50635
Iowa,IA,Black Hawk,Gilbertville,50634
Iowa,IA,Franklin,Geneva,50633
Iowa,IA,Tama,Garwin,50632
Iowa,IA,Bremer,Frederika,50631
Iowa,IA,Chickasaw,Fredericksburg,50630
Iowa,IA,Buchanan,Fairbank,50629
Iowa,IA,Howard,Elma,50628
Iowa,IA,Hardin,Eldora,50627
Iowa,IA,Black Hawk,Dunkerton,50626
Iowa,IA,Butler,Dumont,50625
Iowa,IA,Grundy,Dike,50624
Iowa,IA,Black Hawk,Dewar,50623
Iowa,IA,Bremer,Denver,50622
Iowa,IA,Grundy,Conrad,50621
Iowa,IA,Floyd,Colwell,50620
Iowa,IA,Butler,Clarksville,50619
Iowa,IA,Floyd,Charles City,50616
Iowa,IA,Black Hawk,Cedar Falls,50614
Iowa,IA,Black Hawk,Cedar Falls,50613
Iowa,IA,Tama,Buckingham,50612
Iowa,IA,Butler,Bristow,50611
Iowa,IA,Grundy,Beaman,50609
Iowa,IA,Butler,Austinville,50608
Iowa,IA,Buchanan,Aurora,50607
Iowa,IA,Fayette,Arlington,50606
Iowa,IA,Butler,Aredale,50605
Iowa,IA,Butler,Aplington,50604
Iowa,IA,Chickasaw,Alta Vista,50603
Iowa,IA,Butler,Allison,50602
Iowa,IA,Hardin,Ackley,50601
Iowa,IA,Wright,Woolstock,50599
Iowa,IA,Kossuth,Whittemore,50598
Iowa,IA,Palo Alto,West Bend,50597
Iowa,IA,Hamilton,Webster City,50595
Iowa,IA,Webster,Vincent,50594
Iowa,IA,Pocahontas,Varina,50593
Iowa,IA,Buena Vista,Truesdale,50592
Iowa,IA,Humboldt,Thor,50591
Iowa,IA,Kossuth,Swea City,50590
Iowa,IA,Buena Vista,Storm Lake,50588
Iowa,IA,Calhoun,Somers,50586
Iowa,IA,Buena Vista,Sioux Rapids,50585
Iowa,IA,Sac,Sac City,50583
Iowa,IA,Humboldt,Rutland,50582
Iowa,IA,Pocahontas,Rolfe,50581
Iowa,IA,Calhoun,Rockwell City,50579
Iowa,IA,Emmet,Ringsted,50578
Iowa,IA,Humboldt,Renwick,50577
Iowa,IA,Buena Vista,Rembrandt,50576
Iowa,IA,Calhoun,Pomeroy,50575
Iowa,IA,Pocahontas,Pocahontas,50574
Iowa,IA,Pocahontas,Plover,50573
Iowa,IA,Pocahontas,Palmer,50571
